23.07.2019	5,7178
24.07.2019	5,7085
25.07.2019	5,7027
26.07.2019	5,6718
29.07.2019	5,6148
30.07.2019	5,5597
31.07.2019	5,5864
1.08.2019	5,6039
2.08.2019	5,5597
5.08.2019	5,5715
6.08.2019	5,5209
7.08.2019	5,4938
8.08.2019	5,4782
9.08.2019	5,4917
12.08.2019	5,564
13.08.2019	5,5629
14.08.2019	5,6128
15.08.2019	5,568
16.08.2019	5,5785
19.08.2019	5,6609
20.08.2019	5,729
21.08.2019	5,7162
22.08.2019	5,7688
23.08.2019	5,7599
26.08.2019	5,8252
27.08.2019	5,8275
28.08.2019	5,8134
29.08.2019	5,84
30.08.2019	5,8306
2.09.2019	5,8068
3.09.2019	5,7293
4.09.2019	5,667
5.09.2019	5,6917
6.09.2019	5,7155
9.09.2019	5,75
10.09.2019	5,7683
11.09.2019	5,7515
12.09.2019	5,6566
13.09.2019	5,6861
16.09.2019	5,729
17.09.2019	5,7016
18.09.2019	5,6768
19.09.2019	5,7187
20.09.2019	5,7439
23.09.2019	5,7174
24.09.2019	5,6973
25.09.2019	5,6706
26.09.2019	5,6655
27.09.2019	5,6708
30.09.2019	5,6489
1.10.2019	5,7231
2.10.2019	5,702
3.10.2019	5,6947
4.10.2019	5,6962
7.10.2019	5,8328
8.10.2019	5,8311
9.10.2019	5,8712
10.10.2019	5,8365
11.10.2019	5,8853
14.10.2019	5,9271
15.10.2019	5,9165
16.10.2019	5,887
17.10.2019	5,8299
18.10.2019	5,7919
21.10.2019	5,8582
22.10.2019	5,8084
23.10.2019	5,7351
24.10.2019	5,7647
25.10.2019	5,7748
28.10.2019	5,7312
29.10.2019	5,7373
30.10.2019	5,702
31.10.2019	5,713
1.11.2019	5,7124
4.11.2019	5,7387
5.11.2019	5,7533
6.11.2019	5,7508
7.11.2019	5,7522
8.11.2019	5,7668
11.11.2019	5,7733
12.11.2019	5,7776
13.11.2019	5,7403
14.11.2019	5,7477
15.11.2019	5,7453
18.11.2019	5,7369
19.11.2019	5,699
20.11.2019	5,6997
21.11.2019	5,6966
22.11.2019	5,7132
25.11.2019	5,7416
26.11.2019	5,7597
27.11.2019	5,7779
28.11.2019	5,7585
29.11.2019	5,747
2.12.2019	5,7415
3.12.2019	5,7431
4.12.2019	5,7508
5.12.2019	5,7485
6.12.2019	5,7766
9.12.2019	5,8113
10.12.2019	5,8057
11.12.2019	5,8074
12.12.2019	5,7914
13.12.2019	5,8082
16.12.2019	5,8498
17.12.2019	5,886
18.12.2019	5,9261
19.12.2019	5,9417
20.12.2019	5,94
23.12.2019	5,9486
24.12.2019	5,9468
25.12.2019	5,935
26.12.2019	5,9335
27.12.2019	5,9502
30.12.2019	5,9479
31.12.2019	5,9489
1.01.2020	5,9466
2.01.2020	5,9566
3.01.2020	5,9723
6.01.2020	5,969
7.01.2020	5,9727
8.01.2020	5,9091
9.01.2020	5,8739
10.01.2020	5,8777
13.01.2020	5,8671
14.01.2020	5,8819
15.01.2020	5,8758
16.01.2020	5,8597
17.01.2020	5,8908
20.01.2020	5,9132
21.01.2020	5,9376
22.01.2020	5,9222
23.01.2020	5,9344
24.01.2020	5,9391
27.01.2020	5,944
28.01.2020	5,9403
29.01.2020	5,9567
30.01.2020	5,9725
31.01.2020	5,9822
3.02.2020	5,9844
4.02.2020	5,9801
5.02.2020	5,9827
6.02.2020	5,9874
7.02.2020	6,0153
10.02.2020	6,0108
11.02.2020	6,0163
12.02.2020	6,042
13.02.2020	6,0405
14.02.2020	6,0505
17.02.2020	6,0449
18.02.2020	6,0642
19.02.2020	6,0823
20.02.2020	6,1004
21.02.2020	6,0964
24.02.2020	6,1177
25.02.2020	6,1441
26.02.2020	6,159
27.02.2020	6,2078
28.02.2020	6,2427
2.03.2020	6,1743
3.03.2020	6,107
4.03.2020	6,0773
5.03.2020	6,1105
6.03.2020	6,0919
9.03.2020	6,1442
10.03.2020	6,1575
11.03.2020	6,2091
12.03.2020	6,3159
13.03.2020	6,3321
16.03.2020	6,4315
17.03.2020	6,3974
18.03.2020	6,4752
19.03.2020	6,5439
20.03.2020	6,5525
23.03.2020	6,5617
24.03.2020	6,4203
25.03.2020	6,417
26.03.2020	6,3979
27.03.2020	6,455
30.03.2020	6,5773
31.03.2020	6,6143
1.04.2020	6,703
2.04.2020	6,6153
3.04.2020	6,731
6.04.2020	6,7815
7.04.2020	6,754
8.04.2020	6,7737
9.04.2020	6,6746
10.04.2020	6,7001
13.04.2020	6,7721
14.04.2020	6,8155
15.04.2020	6,9118
